"","Year","State","type","production","Measures","Avg","Chemical","Materials","Value"
"873",2018,"OREGON","","PRODUCTION","MEASURED IN $"," ","  "," ",11687000
"874",2018,"OREGON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",110000
"875",2018,"OREGON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",100
"876",2018,"OREGON","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",700
"877",2018,"OREGON","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",109300
"878",2018,"OTHER STATES","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",12288000
"879",2018,"OTHER STATES","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",58100
"880",2018,"OTHER STATES","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",14795000
"881",2018,"OTHER STATES","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",167600
"882",2018,"WASHINGTON","","ACRES HARVESTED",""," ","  "," ",820
"883",2018,"WASHINGTON","","ACRES PLANTED",""," ","  "," ",900
"884",2018,"WASHINGTON","","PRODUCTION","MEASURED IN $"," ","  "," ",9167000
"885",2018,"WASHINGTON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",86100
"886",2018,"WASHINGTON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",105
"887",2018,"WASHINGTON","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",300
"888",2018,"WASHINGTON","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",85800
"889",2017,"CALIFORNIA","","ACRES HARVESTED",""," ","  "," ",38100
"890",2017,"CALIFORNIA","","ACRES PLANTED",""," ","  "," ",39000
"891",2017,"CALIFORNIA","","PRODUCTION","MEASURED IN $"," ","  "," ",2530903000
"892",2017,"CALIFORNIA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",24574500
"893",2017,"CALIFORNIA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",645
"894",2017,"CALIFORNIA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",2336520000
"895",2017,"CALIFORNIA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",18996100
"896",2017,"CALIFORNIA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",24600
"897",2017,"CALIFORNIA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",194383000
"898",2017,"CALIFORNIA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",5553800
"899",2017,"CALIFORNIA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",270313
"900",2017,"CALIFORNIA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",24549900
"901",2017,"FLORIDA","","ACRES HARVESTED",""," ","  "," ",9500
"902",2017,"FLORIDA","","ACRES PLANTED",""," ","  "," ",9600
"903",2017,"FLORIDA","","PRODUCTION","MEASURED IN $"," ","  "," ",299114000
"904",2017,"FLORIDA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",2137500
"905",2017,"FLORIDA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",225
"906",2017,"FLORIDA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"907",2017,"FLORIDA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",2137500
"908",2017,"NEW YORK","","ACRES HARVESTED",""," ","  "," ",1200
"909",2017,"NEW YORK","","ACRES PLANTED",""," ","  "," ",1300
"910",2017,"NEW YORK","","PRODUCTION","MEASURED IN $"," ","  "," ",10415000
"911",2017,"NEW YORK","","PRODUCTION","MEASURED IN CWT"," ","  "," ",46800
"912",2017,"NEW YORK","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",39
"913",2017,"NEW YORK","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",1300
"914",2017,"NEW YORK","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",45500
"915",2017,"NORTH CAROLINA","","ACRES HARVESTED",""," ","  "," ",1000
"916",2017,"NORTH CAROLINA","","ACRES PLANTED",""," ","  "," ",1100
"917",2017,"NORTH CAROLINA","","PRODUCTION","MEASURED IN $"," ","  "," ",21308000
"918",2017,"NORTH CAROLINA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",135000
"919",2017,"NORTH CAROLINA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",135
"920",2017,"NORTH CAROLINA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",21168000
"921",2017,"NORTH CAROLINA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",126000
"922",2017,"NORTH CAROLINA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",6300
"923",2017,"NORTH CAROLINA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",140000
"924",2017,"NORTH CAROLINA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",2700
"925",2017,"NORTH CAROLINA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",149
"926",2017,"NORTH CAROLINA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",128700
"927",2017,"OREGON","","ACRES HARVESTED",""," ","  "," ",2200
"928",2017,"OREGON","","ACRES PLANTED",""," ","  "," ",2400
"929",2017,"OREGON","","PRODUCTION","MEASURED IN $"," ","  "," ",22048000
"930",2017,"OREGON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",200200
"931",2017,"OREGON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",91
"932",2017,"OREGON","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",6396000
"933",2017,"OREGON","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",32800
"934",2017,"OREGON","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"935",2017,"OREGON","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",15652000
"936",2017,"OREGON","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",167400
"937",2017,"OREGON","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",4565
"938",2017,"OREGON","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",200200
"939",2017,"OTHER STATES","","ACRES HARVESTED",""," ","  "," ",0
"940",2017,"OTHER STATES","","ACRES PLANTED",""," ","  "," ",0
"941",2017,"OTHER STATES","","PRODUCTION","MEASURED IN $"," ","  "," ",0
"942",2017,"OTHER STATES","","PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"943",2017,"OTHER STATES","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",0
"944",2017,"OTHER STATES","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",316105000
"945",2017,"OTHER STATES","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",2217100
"946",2017,"OTHER STATES","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"947",2017,"OTHER STATES","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",5449000
"948",2017,"OTHER STATES","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",78800
"949",2017,"OTHER STATES","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",2677
"950",2017,"OTHER STATES","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"951",2017,"WASHINGTON","","ACRES HARVESTED",""," ","  "," ",1200
"952",2017,"WASHINGTON","","ACRES PLANTED",""," ","  "," ",1300
"953",2017,"WASHINGTON","","PRODUCTION","MEASURED IN $"," ","  "," ",12025000
"954",2017,"WASHINGTON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",114000
"955",2017,"WASHINGTON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",95
"956",2017,"WASHINGTON","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",1100
"957",2017,"WASHINGTON","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",112900
"958",2016,"CALIFORNIA","","ACRES HARVESTED",""," ","  "," ",38200
"959",2016,"CALIFORNIA","","ACRES PLANTED",""," ","  "," ",38500
"960",2016,"CALIFORNIA","","PRODUCTION","MEASURED IN $"," ","  "," ",2849626000
"961",2016,"CALIFORNIA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",27122000
"962",2016,"CALIFORNIA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",710
"963",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",2300
"964",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (BLAD = 30006)",4400
"965",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (BOSCALID = 128008)",11000
"966",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (CAPTAN = 81301)",222600
"967",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (CYFLUFENAMID = 555550)",300
"968",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (CYPRODINIL = 288202)",13700
"969",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (FENHEXAMID = 90209)",20800
"970",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (FLUDIOXONIL = 71503)",9200
"971",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (FLUOPYRAM = 80302)",1000
"972",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (FLUXAPYROXAD = 138009)",2900
"973",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (MEFENOXAM = 113502)",2300
"974",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (MYCLOBUTANIL = 128857)",2900
"975",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (PENTHIOPYRAD = 90112)",4500
"976",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (POLYOXIN D ZINC SALT = 230000)",700
"977",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (POTASSIUM BICARBON. = 73508)",32100
"978",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (PROPICONAZOLE = 122101)",2200
"979",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",8700
"980",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (PYRIMETHANIL = 288201)",14100
"981",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (QUINOLINE = 55459)",3500
"982",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (SULFUR = 77501)",637100
"983",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (TETRACONAZOLE = 120603)",600
"984",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",6700
"985",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (TRIFLOXYSTROBIN = 129112)",1900
"986",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (TRIFLUMIZOLE = 128879)",5600
"987",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  HERBICIDE"," (FLUMIOXAZIN = 129034)",500
"988",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  HERBICIDE"," (OXYFLUORFEN = 111601)",3000
"989",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  HERBICIDE"," (PENDIMETHALIN = 108501)",15600
"990",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (ABAMECTIN = 122804)",300
"991",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (ACEQUINOCYL = 6329)",2500
"992",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (ACETAMIPRID = 99050)",3300
"993",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (AZADIRACHTIN = 121701)",1500
"994",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (BIFENAZATE = 586)",6200
"995",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (BIFENTHRIN = 128825)",2700
"996",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",1400
"997",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (CYFLUMETOFEN? 138831)",3200
"998",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (FENPROPATHRIN = 127901)",4600
"999",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (FLONICAMID = 128016)",4100
"1000",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (FLUPYRADIFURONE = 122304)",2100
"1001",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (HEXYTHIAZOX = 128849)",1100
"1002",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (IMIDACLOPRID = 129099)",2900
"1003",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (MALATHION = 57701)",21100
"1004",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (METHOXYFENOZIDE = 121027)",2500
"1005",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (NALED = 34401)",10200
"1006",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (NEEM OIL = 25006)",1700
"1007",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)",193500
"1008",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (NOVALURON = 124002)",3200
"1009",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (PYRETHRINS = 69001)",1400
"1010",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (SPINETORAM = 110007)",2200
"1011",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (SPINOSAD = 110003)",700
"1012",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (SPIROMESIFEN = 24875)",2900
"1013",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (THIAMETHOXAM = 60109)",700
"1014",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  OTHER"," (CHLOROPICRIN = 81501)",5589100
"1015",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  OTHER"," (DICHLOROPROPENE = 29001)",817000
"1016",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  OTHER"," (FLUTRIAFOL = 128940)",1600
"1017",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  OTHER"," (REYNOUTRIA SACHALINE = 55809)",3000
"1018",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",0.227
"1019",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (BLAD = 30006)",0.533
"1020",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",0.352
"1021",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",1.659
"1022",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",0.022
"1023",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",0.327
"1024",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (FENHEXAMID = 90209)",0.715
"1025",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",0.218
"1026",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (FLUOPYRAM = 80302)",0.124
"1027",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (FLUXAPYROXAD = 138009)",0.177
"1028",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (MEFENOXAM = 113502)",0.471
"1029",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (MYCLOBUTANIL = 128857)",0.115
"1030",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (PENTHIOPYRAD = 90112)",0.297
"1031",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (POLYOXIN D ZINC SALT = 230000)",0.044
"1032",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (POTASSIUM BICARBON. = 73508)",2.392
"1033",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (PROPICONAZOLE = 122101)",0.112
"1034",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",0.178
"1035",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (PYRIMETHANIL = 288201)",0.658
"1036",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (QUINOLINE = 55459)",0.096
"1037",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (SULFUR = 77501)",3.712
"1038",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (TETRACONAZOLE = 120603)",0.037
"1039",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",0.826
"1040",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (TRIFLOXYSTROBIN = 129112)",0.108
"1041",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (TRIFLUMIZOLE = 128879)",0.234
"1042",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  HERBICIDE"," (FLUMIOXAZIN = 129034)",0.091
"1043",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  HERBICIDE"," (OXYFLUORFEN = 111601)",0.467
"1044",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  HERBICIDE"," (PENDIMETHALIN = 108501)",1.382
"1045",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (ABAMECTIN = 122804)",0.019
"1046",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (ACEQUINOCYL = 6329)",0.294
"1047",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (ACETAMIPRID = 99050)",0.124
"1048",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (AZADIRACHTIN = 121701)",0.037
"1049",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",0.499
"1050",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",0.107
"1051",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",0.061
"1052",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (CYFLUMETOFEN? 138831)",0.179
"1053",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (FENPROPATHRIN = 127901)",0.293
"1054",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (FLONICAMID = 128016)",0.086
"1055",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (FLUPYRADIFURONE = 122304)",0.182
"1056",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (HEXYTHIAZOX = 128849)",0.188
"1057",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (IMIDACLOPRID = 129099)",0.477
"1058",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (MALATHION = 57701)",1.957
"1059",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (METHOXYFENOZIDE = 121027)",0.173
"1060",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (NALED = 34401)",0.9
"1061",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (NEEM OIL = 25006)",0.987
"1062",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)",5.86
"1063",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",0.078
"1064",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (PYRETHRINS = 69001)",0.044
"1065",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (SPINETORAM = 110007)",0.07
"1066",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (SPINOSAD = 110003)",0.09
"1067",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (SPIROMESIFEN = 24875)",0.25
"1068",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (THIAMETHOXAM = 60109)",0.062
"1069",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  OTHER"," (CHLOROPICRIN = 81501)",251.559
"1070",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  OTHER"," (DICHLOROPROPENE = 29001)",104.337
"1071",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  OTHER"," (FLUTRIAFOL = 128940)",0.114
"1072",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  OTHER"," (REYNOUTRIA SACHALINE = 55809)",0.199
"1073",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",0.28
"1074",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (BLAD = 30006)",0.689
"1075",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",0.583
"1076",2016,"CALIFORNIA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",6.559
